Entry	Entry name	Status	Protein names	Gene ontology IDs	Subcellular location [CC]
Q23979	MY61F_DROME	reviewed	Unconventional myosin IC (MyoIC) (Brush border myosin IB) (BBMIB) (Myosin-IB) (MIB) (Unconventional myosin 1C) (Myo1C)	GO:0003774; GO:0003779; GO:0005516; GO:0005524; GO:0005546; GO:0005886; GO:0005903; GO:0005938; GO:0007368; GO:0007498; GO:0016459; GO:0032528; GO:0042742; GO:0048803	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:22491943, ECO:0000269|PubMed:25659376, ECO:0000269|PubMed:7589814}. Cytoplasm, cell cortex {ECO:0000269|PubMed:22491943, ECO:0000269|PubMed:25659376, ECO:0000269|PubMed:7589814}. Cell membrane {ECO:0000269|PubMed:22491943}; Peripheral membrane protein {ECO:0000269|PubMed:22491943}; Cytoplasmic side {ECO:0000269|PubMed:22491943}. Note=Protein shifts from the basolateral to apical domain in enterocytes and follicle cells (PubMed:7589814). Colocalizes with the actin cytoskeleton (PubMed:22491943, PubMed:25659376). {ECO:0000269|PubMed:22491943, ECO:0000269|PubMed:25659376, ECO:0000269|PubMed:7589814}.
Q9VWU1	PSH_DROME	reviewed	Serine protease persephone (EC 3.4.21.-)	GO:0002804; GO:0004252; GO:0005576; GO:0006508; GO:0006963; GO:0008233; GO:0008592; GO:0045087; GO:0045752; GO:0050830; GO:0050832; GO:0061760; GO:0071219	SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:12098703}.
Q23973	MTRM_DROME	reviewed	Protein matrimony (Cell cycle arrest protein D52)	GO:0003677; GO:0005634; GO:0005694; GO:0007050; GO:0016321; GO:0032837; GO:0045143; GO:0051445	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:14573476}. Chromosome {ECO:0000269|PubMed:14573476}.
P48461	PP11_DROME	reviewed	Serine/threonine-protein phosphatase alpha-1 isoform (EC 3.1.3.16)	GO:0000164; GO:0004722; GO:0005634; GO:0005737; GO:0005829; GO:0005912; GO:0006470; GO:0007623; GO:0045089; GO:0045879; GO:0046872; GO:0050829; GO:0072357; GO:0090263; GO:1904886	
Q59E55	NAB_DROME	reviewed	NGFI-A-binding protein homolog (dNAB)	GO:0003712; GO:0005634; GO:0006355; GO:0007626; GO:0008283; GO:0014019; GO:0035222; GO:0045892; GO:0048666	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.
Q9V466	NU107_DROME	reviewed	Nuclear pore complex protein Nup107 (Nucleoporin Nup107)	GO:0000724; GO:0000973; GO:0005635; GO:0005694; GO:0005737; GO:0005819; GO:0006406; GO:0006606; GO:0007110; GO:0007112; GO:0008585; GO:0016363; GO:0017056; GO:0030703; GO:0031080; GO:0031965; GO:0046822; GO:0048137; GO:1900182	SUBCELLULAR LOCATION: Nucleus, nuclear pore complex {ECO:0000269|PubMed:26502056}. Nucleus envelope {ECO:0000269|PubMed:18562695, ECO:0000269|PubMed:27402967}. Nucleus membrane {ECO:0000269|PubMed:26485283}. Cytoplasm, cytoskeleton, spindle {ECO:0000269|PubMed:18562695}. Chromosome {ECO:0000269|PubMed:18562695}. Nucleus matrix {ECO:0000269|PubMed:27402967}. Note=Located on both the cytoplasmic and nuclear sides of the NPC core structure (By similarity). During syncytial embryo and larval neuroblast mitosis localizes to the nuclear envelope in interphase, accumulates in the nucleus in prometaphase, localizes to the spindle envelope in metaphase and then to condensing chromatin in telophase (PubMed:18562695). In spermatocytes, detected in the nuclear matrix by the nuclear envelope in metaphase I, and in the spindle envelope in premeiotic nuclei and during anaphase I (PubMed:27402967). Colocalizes with type-B lamin Lam throughout meiosis I (PubMed:27402967). Unlike in mammals, does not localize to kinetochore (PubMed:18562695, PubMed:27402967). {ECO:0000250|UniProtKB:P57740, ECO:0000269|PubMed:18562695, ECO:0000269|PubMed:27402967}.
O02193	MOF_DROME	reviewed	Males-absent on the first protein (EC 2.3.1.48) (Histone acetyl transferase MOF)	GO:0000077; GO:0000123; GO:0000228; GO:0000790; GO:0000805; GO:0003682; GO:0003729; GO:0004402; GO:0004468; GO:0005634; GO:0005667; GO:0005705; GO:0006281; GO:0007549; GO:0009047; GO:0010212; GO:0016456; GO:0016573; GO:0018394; GO:0030330; GO:0042393; GO:0043066; GO:0043984; GO:0044545; GO:0045892; GO:0045944; GO:0046872; GO:0046972; GO:0051091; GO:0071479; GO:0072487; GO:2000873	SUBCELLULAR LOCATION: Chromosome {ECO:0000269|PubMed:20620954}. Nucleus {ECO:0000269|PubMed:20620954}.
Q9VHS8	IF4A3_DROME	reviewed	Eukaryotic initiation factor 4A-III (eIF-4A-III) (eIF4A-III) (EC 3.6.4.13)	GO:0000398; GO:0003723; GO:0003724; GO:0003729; GO:0005524; GO:0005634; GO:0005730; GO:0006325; GO:0008380; GO:0010628; GO:0045451; GO:0045495; GO:0051028; GO:0071011; GO:0071013; GO:1903040	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:14973490}.
Q9W5E4	MBB1A_DROME	reviewed	Myb-binding protein 1A	GO:0003714; GO:0005730; GO:0005737; GO:0008134; GO:0042254; GO:0043565; GO:0090070; GO:1901838	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:Q9BQG0}. Nucleus {ECO:0000305|PubMed:29065309}. Nucleus, nucleolus {ECO:0000305|PubMed:29065309}.
Q9VFG8	KIBRA_DROME	reviewed	Protein kibra	GO:0001745; GO:0005737; GO:0005911; GO:0006355; GO:0007298; GO:0035332; GO:0036375; GO:0043065; GO:0045179; GO:0046621; GO:0060253; GO:0098592	SUBCELLULAR LOCATION: Cytoplasm. Apical cell membrane. Note=Localizes at the apical cortex of epithelial cells and cytoplasmic, punctate.
Q9V3I5	JIL1_DROME	reviewed	Chromosomal serine/threonine-protein kinase JIL-1 (EC 2.7.11.1)	GO:0000228; GO:0000723; GO:0004674; GO:0005524; GO:0005634; GO:0005700; GO:0005703; GO:0005705; GO:0005737; GO:0006325; GO:0006468; GO:0007275; GO:0016456; GO:0016572; GO:0018105; GO:0031936; GO:0035175; GO:0035556; GO:0046777; GO:0048477; GO:0051276	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:10445035}. Chromosome {ECO:0000269|PubMed:10445035}. Note=Associates with chromosomes throughout the cell cycle. Localizes to interband regions along the polytene chromosomes and is enriched almost two-fold on the male X chromosome compared to the autosome.
Q9W590	LSG1_DROME	reviewed	Large subunit GTPase 1 homolog (EC 3.6.1.-) (Nucleostemin-3)	GO:0000054; GO:0003924; GO:0005525; GO:0005737; GO:0005783; GO:0005829; GO:0007275; GO:0015030; GO:0040008; GO:0046626; GO:0051168	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:18628395}. Note=Punctate distribution.
Q7K4Z4	IMD_DROME	reviewed	Protein immune deficiency	GO:0002230; GO:0002803; GO:0005829; GO:0006955; GO:0006959; GO:0006963; GO:0006964; GO:0007399; GO:0009617; GO:0019731; GO:0035556; GO:0042742; GO:0045087; GO:0045089; GO:0050829; GO:0061057; GO:0070513	
Q9VDY1	INO80_DROME	reviewed	Chromatin-remodeling ATPase INO80 (dINO80) (EC 3.6.4.-)	GO:0000790; GO:0003677; GO:0005524; GO:0005634; GO:0005700; GO:0006281; GO:0006310; GO:0006338; GO:0006351; GO:0008094; GO:0010468; GO:0016887; GO:0031011; GO:0040034; GO:0042393; GO:0042766; GO:0043044; GO:0043618; GO:0044212; GO:0045892	SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00746, ECO:0000269|PubMed:16618800}.
Q9VHN9	HPS5_DROME	reviewed	Hermansky-Pudlak syndrome 5 protein homolog (Protein pink) (dHPS5)	GO:0005737; GO:0006622; GO:0006726; GO:0006727; GO:0007601; GO:0031084; GO:0031409; GO:0048072; GO:0050896; GO:0060967	
Q7KNS3	LIS1_DROME	reviewed	Lissencephaly-1 homolog (DLis-1) (Dlis1) (Lissencephaly1)	GO:0000132; GO:0000776; GO:0000777; GO:0000922; GO:0005623; GO:0005635; GO:0005813; GO:0005828; GO:0005829; GO:0005869; GO:0005875; GO:0005881; GO:0005938; GO:0006886; GO:0007093; GO:0007097; GO:0007283; GO:0007294; GO:0007298; GO:0007303; GO:0007312; GO:0007405; GO:0008088; GO:0008090; GO:0008104; GO:0008298; GO:0010970; GO:0016319; GO:0016358; GO:0019827; GO:0030286; GO:0030381; GO:0030424; GO:0030425; GO:0030426; GO:0030473; GO:0030513; GO:0030706; GO:0030716; GO:0030723; GO:0031023; GO:0031616; GO:0034501; GO:0042052; GO:0043005; GO:0043025; GO:0043143; GO:0045478; GO:0046716; GO:0046843; GO:0047496; GO:0048135; GO:0048142; GO:0048477; GO:0048813; GO:0048814; GO:0048854; GO:0050772; GO:0051010; GO:0051012; GO:0051225; GO:0051299; GO:0051383; GO:0051642; GO:0051647; GO:0061883; GO:0070840; GO:0072499; GO:0098930; GO:1904115	SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000255|HAMAP-Rule:MF_03141}. Cytoplasm, cytoskeleton, spindle pole. Chromosome, centromere, kinetochore. Note=Localizes to the plus end of microtubules. Also localizes to the mitotic spindle poles from late prophase through to telophase and to kinetochore microtubules in metaphase. Localization to kinetochore microtubules is reduced in anaphase and telophase. In oocytes, it concentrates in the cortex from stage 5 of oogenesis.
Q9VNA5	PSB4_DROME	reviewed	Proteasome subunit beta type-4 (EC 3.4.25.1) (Proteasome subunit beta type-7)	GO:0000502; GO:0004175; GO:0004298; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0005839; GO:0007098; GO:0007623; GO:0008063; GO:0010498; GO:0010499; GO:0019774; GO:0043161	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|PROSITE-ProRule:PRU00809}. Nucleus {ECO:0000250}.
P81923	OR59A_DROME	reviewed	Odorant receptor 59a	GO:0004984; GO:0005549; GO:0005886; GO:0007165; GO:0007608; GO:0016021; GO:0032590; GO:0050911	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
Q868Z9	PPN_DROME	reviewed	Papilin	GO:0004867; GO:0005201; GO:0005604; GO:0007275; GO:0008233; GO:0030198	SUBCELLULAR LOCATION: Secreted, extracellular space, extracellular matrix, basement membrane {ECO:0000269|PubMed:11076767, ECO:0000269|PubMed:3320045}.
Q9V521	PPO2_DROME	reviewed	Phenoloxidase 2 (PO A3) (EC 1.14.18.1) (Phenoloxidase subunit A3) (Processed phenoloxidase A3) (Pro-phenoloxidase A3)	GO:0004503; GO:0005576; GO:0005615; GO:0035006; GO:0035011; GO:0036263; GO:0036264; GO:0042417; GO:0042438; GO:0046872; GO:0050830; GO:0050832	SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:12834045, ECO:0000269|PubMed:19141111}. Note=Expressed in larval hemolymph.
Q9VAI6	OB99B_DROME	reviewed	General odorant-binding protein 99b	GO:0005549; GO:0005576; GO:0007606; GO:0007608; GO:0019236; GO:0042048	SUBCELLULAR LOCATION: Secreted {ECO:0000250}.
Q9N658	GFI1_DROME	reviewed	Zinc finger protein sens (Protein senseless)	GO:0000122; GO:0000981; GO:0005634; GO:0005700; GO:0007219; GO:0007411; GO:0007422; GO:0007423; GO:0007601; GO:0008407; GO:0008594; GO:0016360; GO:0042051; GO:0043066; GO:0043425; GO:0043565; GO:0045872; GO:0045944; GO:0046530; GO:0046872	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:10975525}.
P13095	ESM4_DROME	reviewed	Enhancer of split m4 protein (E(spl)m4)	GO:0001708; GO:0007219; GO:0007399; GO:0007423; GO:0031625; GO:0045746	
Q9VYY9	EVI5_DROME	reviewed	Ecotropic viral integration site 5 ortholog	GO:0005096; GO:0005737; GO:0005768; GO:0005794; GO:0006886; GO:0007298; GO:0017137; GO:0030334; GO:0031982; GO:0032880; GO:0043087; GO:0090630	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:22778279}. Endosome {ECO:0000269|PubMed:22778279}.
P07548	DFD_DROME	reviewed	Homeotic protein deformed	GO:0000122; GO:0000977; GO:0000981; GO:0001228; GO:0003677; GO:0005634; GO:0007380; GO:0009952; GO:0010468; GO:0033613; GO:0035289; GO:0043565; GO:0045944; GO:0060322; GO:0060323; GO:1902339; GO:1990403	SUBCELLULAR LOCATION: Nucleus.
P58955	GR36A_DROME	reviewed	Putative gustatory receptor 36a	GO:0005886; GO:0007165; GO:0008527; GO:0016021; GO:0030424; GO:0030425; GO:0033038; GO:0033041; GO:0043025; GO:0050909	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
P83294	GR64B_DROME	reviewed	Gustatory receptor for sugar taste 64b	GO:0005886; GO:0007165; GO:0008527; GO:0016021; GO:0033041; GO:0050909; GO:0050916	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
Q9VTN0	GR68A_DROME	reviewed	Gustatory receptor 68a	GO:0005886; GO:0007165; GO:0008527; GO:0016021; GO:0016544; GO:0019236; GO:0030424; GO:0030425; GO:0043025; GO:0050909; GO:0050912	SUBCELLULAR LOCATION: Cell membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.
Q02360	FD2_DROME	reviewed	Fork head domain-containing protein FD2	GO:0000981; GO:0005634; GO:0006357; GO:0007275; GO:0009653; GO:0010628; GO:0030154; GO:0043565	SUBCELLULAR LOCATION: Nucleus.
Q8INM9	GR85A_DROME	reviewed	Putative gustatory receptor 85a	GO:0005886; GO:0007165; GO:0008527; GO:0016021; GO:0050909	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
Q9VIF5	DEL_DROME	reviewed	Protein deadlock	GO:0005634; GO:0005737; GO:0005813; GO:0007052; GO:0007275; GO:0007293; GO:0030717; GO:0030720; GO:0034587; GO:0045478; GO:0048477; GO:0048599; GO:1990472	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:16616913, ECO:0000269|PubMed:28847004}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000269|PubMed:16616913}. Note=Colocalizes with the oocyte nucleus at midstages of oogenesis and with the centrosomes of early embryos (PubMed:16616913). Expressed in nuclear foci (PubMed:28847004). {ECO:0000269|PubMed:16616913, ECO:0000269|PubMed:28847004}.
P07487	G3P2_DROME	reviewed	Glyceraldehyde-3-phosphate dehydrogenase 2 (EC 1.2.1.12) (Glyceraldehyde-3-phosphate dehydrogenase II) (GAPDH II)	GO:0004365; GO:0005829; GO:0006006; GO:0006096; GO:0035605; GO:0042593; GO:0050661; GO:0051287	SUBCELLULAR LOCATION: Cytoplasm.
Q9VR82	INX6_DROME	reviewed	Innexin inx6 (Innexin-6) (Gap junction protein prp6) (Pas-related protein 6)	GO:0005243; GO:0005886; GO:0005921; GO:0006811; GO:0010496; GO:0016021; GO:0072375	SUBCELLULAR LOCATION: Cell membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000255|PROSITE-ProRule:PRU00351}. Cell junction, gap junction {ECO:0000250}.
Q9VWN5	MINY3_DROME	reviewed	Ubiquitin carboxyl-terminal hydrolase MINDY-3 homolog (EC 3.4.19.12) (Deubiquitinating enzyme MINDY-3) (Protein CARP homolog)	GO:0016807; GO:0036459; GO:1990380	
P18432	MLR_DROME	reviewed	Myosin regulatory light chain 2 (MLC-2)	GO:0003012; GO:0005509; GO:0016459; GO:0030016; GO:0030239; GO:0060361	
Q9Y1B2	ORC6_DROME	reviewed	Origin recognition complex subunit 6	GO:0000278; GO:0000808; GO:0003688; GO:0005096; GO:0005664; GO:0005886; GO:0006260; GO:0006270; GO:0032156; GO:0032185; GO:0042803; GO:0043547	SUBCELLULAR LOCATION: Nucleus {ECO:0000250}.
Q9VUY9	PGM_DROME	reviewed	Phosphoglucomutase (PGM) (EC 5.4.2.2) (Glucose phosphomutase)	GO:0000287; GO:0004614; GO:0005829; GO:0005978; GO:0006006; GO:0019388	
Q9V6H2	OR49B_DROME	reviewed	Odorant receptor 49b	GO:0004984; GO:0005549; GO:0005886; GO:0007165; GO:0007608; GO:0016021; GO:0032590; GO:0050911	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
Q9VP04	ORMDL_DROME	reviewed	ORM1-like protein (dORMDL)	GO:0005623; GO:0005789; GO:0005829; GO:0006672; GO:0016021; GO:0035339; GO:0090156; GO:1900060	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
Q9VHB6	MTX1_DROME	reviewed	Metaxin-1 homolog (Mitochondrial outer membrane import complex protein 1)	GO:0001401; GO:0005741; GO:0006626; GO:0016021	SUBCELLULAR LOCATION: Mitochondrion outer membrane {ECO:0000250}.
Q9VEB4	MTEF5_DROME	reviewed	Transcription termination factor 5, mitochondrial (Mitochondrial transcription termination factor 5) (mTerf5)	GO:0003690; GO:0005739; GO:0006260; GO:0006355; GO:0006390; GO:0006393	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:22784680}.
Q9VYA0	NADE_DROME	reviewed	Glutamine-dependent NAD(+) synthetase (EC 6.3.5.1) (NAD(+) synthase [glutamine-hydrolyzing])	GO:0003952; GO:0004359; GO:0005524; GO:0005737; GO:0009435	
P15007	ENO_DROME	reviewed	Enolase (EC 4.2.1.11) (2-phospho-D-glycerate hydro-lyase) (2-phosphoglycerate dehydratase)	GO:0000015; GO:0000287; GO:0004634; GO:0005737; GO:0005886; GO:0006096; GO:0042593	SUBCELLULAR LOCATION: Cytoplasm.
P48610	KARG_DROME	reviewed	Arginine kinase (AK) (EC 2.7.3.3)	GO:0004054; GO:0004111; GO:0005524; GO:0005576; GO:0005737; GO:0005829; GO:0005886; GO:0016301; GO:0016310; GO:0046314	
Q9W1R4	ICE1_DROME	reviewed	Little elongation complex subunit 1 (Interactor of little elongator complex ELL subunit 1)	GO:0003682; GO:0008023; GO:0032783; GO:0035327; GO:0042795	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:22195968, ECO:0000269|PubMed:23932780}. Note=Associates to transcriptionally active chromatin at snRNA genes.
O77150	IM02_DROME	reviewed	Immune-induced peptide 2 (DIM-2)	GO:0005576; GO:0006952; GO:0009617; GO:0045087	SUBCELLULAR LOCATION: Secreted.
Q9BIR7	HSP75_DROME	reviewed	Major heat shock 70 kDa protein Bc (Heat shock protein 70Bc) (HSP70-87C1)	GO:0001666; GO:0005524; GO:0005634; GO:0005737; GO:0005829; GO:0005886; GO:0006986; GO:0009408; GO:0009636; GO:0016192; GO:0016887; GO:0031072; GO:0034605; GO:0034620; GO:0035080; GO:0042026; GO:0042623; GO:0044183; GO:0051082; GO:0051085; GO:0051787	
Q9VM21	GUDU_DROME	reviewed	Armadillo repeat-containing protein gudu	GO:0007291	
Q9V5M3	LOLA6_DROME	reviewed	Longitudinals lacking protein, isoforms N/O/W/X/Y	GO:0003677; GO:0003700; GO:0005634; GO:0005654; GO:0006355; GO:0006357; GO:0007409; GO:0007411; GO:0007464; GO:0007526; GO:0008406; GO:0016199; GO:0035167; GO:0044719; GO:0045467; GO:0045476; GO:0045893; GO:0046872; GO:0048813	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:8050351}.
Q04499	PROD_DROME	reviewed	Proline dehydrogenase 1, mitochondrial (EC 1.5.5.2) (Proline oxidase) (Protein sluggish-A)	GO:0002118; GO:0004657; GO:0005739; GO:0005759; GO:0006537; GO:0006562; GO:0007626; GO:0010133; GO:0042331; GO:0071949	SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000269|PubMed:8096642}.
Q8I7P9	POL5_DROME	reviewed	Retrovirus-related Pol polyprotein from transposon opus [Includes: Protease (EC 3.4.23.-); Reverse transcriptase (EC 2.7.7.49); Endonuclease]	GO:0003676; GO:0003964; GO:0004519; GO:0005634; GO:0006313; GO:0008233; GO:0015074	
Q9V6A9	OR49A_DROME	reviewed	Odorant receptor 49a	GO:0004984; GO:0005549; GO:0005886; GO:0007165; GO:0007608; GO:0016021; GO:0032590; GO:0042048; GO:0050911	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
Q0KHU5	PCAT_DROME	reviewed	Lysophosphatidylcholine acyltransferase (1-acylglycerophosphocholine O-acyltransferase) (EC 2.3.1.23) (Acyltransferase-like 2)	GO:0000139; GO:0005509; GO:0005783; GO:0005789; GO:0005794; GO:0005811; GO:0008654; GO:0016021; GO:0030258; GO:0047184; GO:0071617	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000250|UniProtKB:Q8NF37}; Single-pass type II membrane protein {ECO:0000250|UniProtKB:Q8NF37}. Golgi apparatus membrane {ECO:0000250|UniProtKB:Q8NF37}; Single-pass type II membrane protein {ECO:0000250|UniProtKB:Q8NF37}. Lipid droplet {ECO:0000269|PubMed:25491198}.
Q9VMC8	PHF5A_DROME	reviewed	PHD finger-like domain-containing protein 5A	GO:0000398; GO:0003723; GO:0005686; GO:0005689; GO:0071011; GO:0071013	
Q9VXB0	NECAP_DROME	reviewed	NECAP-like protein CG9132	GO:0005905; GO:0006897; GO:0015031; GO:0030125	
P10401	POLY_DROME	reviewed	Retrovirus-related Pol polyprotein from transposon gypsy [Includes: Reverse transcriptase (EC 2.7.7.49); Endonuclease]	GO:0003676; GO:0003964; GO:0004519; GO:0015074	
P23757	POXM_DROME	reviewed	Paired box pox-meso protein (Paired box mesodermal protein)	GO:0003677; GO:0005634; GO:0006355; GO:0007526; GO:0048813	SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00381, ECO:0000269|PubMed:2573516}.
Q9VLJ8	MOCS3_DROME	reviewed	Adenylyltransferase and sulfurtransferase MOCS3 (Molybdenum cofactor synthesis protein 3) (Ubiquitin activating enzyme 4) [Includes: Molybdopterin-synthase adenylyltransferase (EC 2.7.7.80) (Adenylyltransferase MOCS3) (Sulfur carrier protein MOCS2A adenylyltransferase); Molybdopterin-synthase sulfurtransferase (EC 2.8.1.11) (Sulfur carrier protein MOCS2A sulfurtransferase) (Sulfurtransferase MOCS3)]	GO:0002143; GO:0004792; GO:0005524; GO:0005737; GO:0005829; GO:0006777; GO:0016779; GO:0018192; GO:0019008; GO:0032324; GO:0032447; GO:0034227; GO:0042292; GO:0046872; GO:0061604; GO:0061605	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_03049}.
Q9VNM1	NPFR_DROME	reviewed	Neuropeptide F receptor (DmNPFR1)	GO:0004983; GO:0004995; GO:0005887; GO:0007186; GO:0007194; GO:0007217; GO:0007218; GO:0008188; GO:0016021; GO:0030536; GO:0038002; GO:0042048; GO:0042263; GO:1990834	SUBCELLULAR LOCATION: Membrane {ECO:0000255}; Multi-pass membrane protein {ECO:0000255}.
Q9VLP9	PORED_DROME	reviewed	Polyprenol reductase (EC 1.3.1.94)	GO:0003865; GO:0005783; GO:0005789; GO:0006488; GO:0016021; GO:0016095; GO:0019348; GO:0019408; GO:0102389	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
Q8IQG1	MOB2_DROME	reviewed	MOB kinase activator-like 2 (Mob as tumor suppressor protein 2) (Dmob2) (Mps one binder kinase activator-like 2)	GO:0000902; GO:0005634; GO:0005737; GO:0005886; GO:0007616; GO:0016028; GO:0019901; GO:0042052; GO:0045886; GO:0046872; GO:0070451; GO:0071944	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:15975907}. Nucleus {ECO:0000269|PubMed:15975907}. Note=Trc colocalizes with Mob1 to the cell periphery in wing cells and wing hairs. {ECO:0000269|PubMed:15975907}.
Q9VYF2	IMPA3_DROME	reviewed	Putative inositol monophosphatase 3 (IMP 3) (IMPase 3) (EC 3.1.3.25) (Inositol-1(or 4)-monophosphatase 3) (Myo-inositol monophosphatase A3)	GO:0004441; GO:0005737; GO:0006021; GO:0006661; GO:0006796; GO:0007165; GO:0008254; GO:0008934; GO:0012505; GO:0016021; GO:0016311; GO:0046854; GO:0046872; GO:0052832; GO:0052833	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000305}.
